date,pm25,latitude,longitude,pm25_aqi
7/6/2020,33.49,9.05806,38.76306,96
7/7/2020,33.49,9.05806,38.76306,96
7/8/2020,23.98,9.05806,38.76306,76
7/9/2020,30.64,9.05806,38.76306,90
7/10/2020,35.9,9.05806,38.76306,102
7/11/2020,35.9,9.05806,38.76306,102
7/12/2020,33.97,9.05806,38.76306,97
7/13/2020,26.36,9.05806,38.76306,81
7/14/2020,25.88,9.05806,38.76306,80
7/15/2020,35.9,9.05806,38.76306,102
7/16/2020,36.71,9.05806,38.76306,104
7/17/2020,30.64,9.05806,38.76306,90
7/18/2020,38.74,9.05806,38.76306,109
7/19/2020,26.36,9.05806,38.76306,81
7/20/2020,27.31,9.05806,38.76306,83
7/21/2020,25.41,9.05806,38.76306,79
7/22/2020,28.26,9.05806,38.76306,85
7/23/2020,18.75,9.05806,38.76306,65
7/24/2020,30.64,9.05806,38.76306,90
7/25/2020,41.18,9.05806,38.76306,115
7/26/2020,23.03,9.05806,38.76306,74
7/27/2020,23.98,9.05806,38.76306,76
7/28/2020,30.16,9.05806,38.76306,89
7/29/2020,27.79,9.05806,38.76306,84
7/30/2020,29.69,9.05806,38.76306,88
7/31/2020,15.9,9.05806,38.76306,59
8/1/2020,24.93,9.05806,38.76306,78
8/2/2020,23.98,9.05806,38.76306,76
8/3/2020,15.42,9.05806,38.76306,58
8/4/2020,20.65,9.05806,38.76306,69
8/5/2020,22.56,9.05806,38.76306,73
8/6/2020,19.23,9.05806,38.76306,66
8/7/2020,13.05,9.05806,38.76306,53
8/8/2020,24.93,9.05806,38.76306,78
8/9/2020,22.56,9.05806,38.76306,73
8/10/2020,11.04,9.05806,38.76306,46
8/11/2020,20.18,9.05806,38.76306,68
8/12/2020,25.88,9.05806,38.76306,80
8/13/2020,33.02,9.05806,38.76306,95
8/14/2020,32.07,9.05806,38.76306,93
8/15/2020,35.5,9.05806,38.76306,101
8/16/2020,29.21,9.05806,38.76306,87
8/17/2020,26.84,9.05806,38.76306,82
8/18/2020,35.5,9.05806,38.76306,101
8/19/2020,29.69,9.05806,38.76306,88
8/20/2020,34.92,9.05806,38.76306,99
8/21/2020,25.41,9.05806,38.76306,79
8/22/2020,17.8,9.05806,38.76306,63
8/23/2020,15.42,9.05806,38.76306,58
8/25/2020,25.41,9.05806,38.76306,79
8/26/2020,25.88,9.05806,38.76306,80
8/27/2020,22.56,9.05806,38.76306,73
8/28/2020,29.69,9.05806,38.76306,88
8/29/2020,14.95,9.05806,38.76306,57
8/30/2020,24.93,9.05806,38.76306,78
8/31/2020,24.46,9.05806,38.76306,77
9/1/2020,29.69,9.05806,38.76306,88
9/2/2020,27.79,9.05806,38.76306,84
9/3/2020,24.93,9.05806,38.76306,78
9/4/2020,29.21,9.05806,38.76306,87
9/5/2020,31.12,9.05806,38.76306,91
9/6/2020,28.26,9.05806,38.76306,85
9/7/2020,37.93,9.05806,38.76306,107
9/8/2020,32.07,9.05806,38.76306,93
9/9/2020,25.41,9.05806,38.76306,79
9/10/2020,30.64,9.05806,38.76306,90
9/11/2020,36.71,9.05806,38.76306,104
9/12/2020,22.08,9.05806,38.76306,72
9/13/2020,22.56,9.05806,38.76306,73
9/14/2020,25.41,9.05806,38.76306,79
9/15/2020,30.16,9.05806,38.76306,89
9/16/2020,24.46,9.05806,38.76306,77
9/17/2020,21.61,9.05806,38.76306,71
9/18/2020,27.79,9.05806,38.76306,84
9/19/2020,34.44,9.05806,38.76306,98
9/20/2020,27.79,9.05806,38.76306,84
9/21/2020,28.74,9.05806,38.76306,86
9/22/2020,32.07,9.05806,38.76306,93
9/23/2020,36.31,9.05806,38.76306,103
9/24/2020,32.07,9.05806,38.76306,93
9/25/2020,37.93,9.05806,38.76306,107
9/26/2020,50.12,9.05806,38.76306,137
9/27/2020,49.71,9.05806,38.76306,136
9/29/2020,22.08,9.05806,38.76306,72
9/30/2020,35.5,9.05806,38.76306,101
10/1/2020,30.16,9.05806,38.76306,89
10/2/2020,16.85,9.05806,38.76306,61
10/3/2020,23.51,9.05806,38.76306,75
10/4/2020,20.18,9.05806,38.76306,68
10/5/2020,15.9,9.05806,38.76306,59
10/6/2020,21.61,9.05806,38.76306,71
10/7/2020,13.05,9.05806,38.76306,53
10/8/2020,13.52,9.05806,38.76306,54
10/9/2020,17.8,9.05806,38.76306,63
10/10/2020,22.56,9.05806,38.76306,73
10/11/2020,23.51,9.05806,38.76306,75
10/12/2020,23.51,9.05806,38.76306,75
10/13/2020,19.23,9.05806,38.76306,66
10/14/2020,23.03,9.05806,38.76306,74
10/15/2020,19.23,9.05806,38.76306,66
10/16/2020,19.7,9.05806,38.76306,67
10/17/2020,23.98,9.05806,38.76306,76
10/18/2020,24.46,9.05806,38.76306,77
10/19/2020,19.7,9.05806,38.76306,67
10/20/2020,22.56,9.05806,38.76306,73
10/21/2020,22.08,9.05806,38.76306,72
10/22/2020,25.41,9.05806,38.76306,79
10/23/2020,21.61,9.05806,38.76306,71
10/24/2020,23.98,9.05806,38.76306,76
10/25/2020,16.37,9.05806,38.76306,60
10/26/2020,15.42,9.05806,38.76306,58
10/27/2020,14.95,9.05806,38.76306,57
10/28/2020,12.1,9.05806,38.76306,51
10/29/2020,14,9.05806,38.76306,55
10/30/2020,15.9,9.05806,38.76306,59
10/31/2020,15.42,9.05806,38.76306,58
11/1/2020,11.76,9.05806,38.76306,49
11/2/2020,15.9,9.05806,38.76306,59
11/3/2020,12.57,9.05806,38.76306,52
11/4/2020,14.95,9.05806,38.76306,57
11/5/2020,13.52,9.05806,38.76306,54
11/6/2020,16.85,9.05806,38.76306,61
11/7/2020,12.57,9.05806,38.76306,52
11/8/2020,16.37,9.05806,38.76306,60
11/9/2020,12.1,9.05806,38.76306,51
11/12/2020,13.52,9.05806,38.76306,54
11/13/2020,11.28,9.05806,38.76306,47
11/14/2020,16.85,9.05806,38.76306,61
11/15/2020,12,9.05806,38.76306,50
11/18/2020,16.37,9.05806,38.76306,60
11/19/2020,23.98,9.05806,38.76306,76
11/20/2020,26.84,9.05806,38.76306,82
11/21/2020,21.61,9.05806,38.76306,71
11/22/2020,20.65,9.05806,38.76306,69
11/23/2020,15.9,9.05806,38.76306,59
11/24/2020,15.9,9.05806,38.76306,59
11/25/2020,23.03,9.05806,38.76306,74
11/26/2020,18.28,9.05806,38.76306,64
11/27/2020,12.1,9.05806,38.76306,51
11/28/2020,12,9.05806,38.76306,50
11/29/2020,13.05,9.05806,38.76306,53
11/30/2020,14.47,9.05806,38.76306,56
12/1/2020,12.57,9.05806,38.76306,52
12/2/2020,19.7,9.05806,38.76306,67
12/3/2020,16.85,9.05806,38.76306,61
12/4/2020,11.76,9.05806,38.76306,49
12/5/2020,17.8,9.05806,38.76306,63
12/6/2020,13.05,9.05806,38.76306,53
12/7/2020,16.37,9.05806,38.76306,60
12/8/2020,12,9.05806,38.76306,50
12/9/2020,11.76,9.05806,38.76306,49
12/10/2020,14.95,9.05806,38.76306,57
12/11/2020,23.51,9.05806,38.76306,75
12/12/2020,23.51,9.05806,38.76306,75
12/13/2020,16.85,9.05806,38.76306,61
12/14/2020,18.28,9.05806,38.76306,64
12/15/2020,12.1,9.05806,38.76306,51
12/16/2020,14.47,9.05806,38.76306,56
12/17/2020,13.05,9.05806,38.76306,53
12/18/2020,20.65,9.05806,38.76306,69
12/19/2020,17.8,9.05806,38.76306,63
12/20/2020,10.56,9.05806,38.76306,44
12/21/2020,14.47,9.05806,38.76306,56
12/22/2020,13.52,9.05806,38.76306,54
12/23/2020,20.65,9.05806,38.76306,69
12/24/2020,16.85,9.05806,38.76306,61
12/25/2020,21.61,9.05806,38.76306,71
12/26/2020,22.56,9.05806,38.76306,73
12/27/2020,30.16,9.05806,38.76306,89
12/28/2020,12,9.05806,38.76306,50
12/29/2020,12.1,9.05806,38.76306,51
12/30/2020,17.8,9.05806,38.76306,63
12/31/2020,18.28,9.05806,38.76306,64
1/1/2021,13.52,9.05806,38.76306,54
1/2/2021,14,9.05806,38.76306,55
1/3/2021,20.18,9.05806,38.76306,68
1/4/2021,12,9.05806,38.76306,50
1/5/2021,14,9.05806,38.76306,55
1/6/2021,22.56,9.05806,38.76306,73
1/7/2021,27.31,9.05806,38.76306,83
1/8/2021,19.7,9.05806,38.76306,67
1/9/2021,31.59,9.05806,38.76306,92
1/10/2021,31.59,9.05806,38.76306,92
1/11/2021,32.07,9.05806,38.76306,93
1/12/2021,27.79,9.05806,38.76306,84
1/13/2021,24.93,9.05806,38.76306,78
1/14/2021,27.79,9.05806,38.76306,84
1/15/2021,24.46,9.05806,38.76306,77
1/16/2021,22.56,9.05806,38.76306,73
1/17/2021,30.16,9.05806,38.76306,89
1/18/2021,19.23,9.05806,38.76306,66
1/19/2021,18.75,9.05806,38.76306,65
1/20/2021,16.37,9.05806,38.76306,60
1/21/2021,17.33,9.05806,38.76306,62
1/22/2021,14.95,9.05806,38.76306,57
1/23/2021,11.04,9.05806,38.76306,46
1/24/2021,15.42,9.05806,38.76306,58
1/25/2021,21.13,9.05806,38.76306,70
1/26/2021,23.03,9.05806,38.76306,74
1/27/2021,14.47,9.05806,38.76306,56
1/28/2021,15.42,9.05806,38.76306,58
1/29/2021,18.28,9.05806,38.76306,64
1/30/2021,12,9.05806,38.76306,50
2/1/2021,11.52,9.05806,38.76306,48
2/2/2021,18.28,9.05806,38.76306,64
2/3/2021,14.95,9.05806,38.76306,57
2/4/2021,19.7,9.05806,38.76306,67
2/5/2021,26.84,9.05806,38.76306,82
2/6/2021,32.07,9.05806,38.76306,93
2/7/2021,29.21,9.05806,38.76306,87
2/8/2021,14.95,9.05806,38.76306,57
2/9/2021,14,9.05806,38.76306,55
2/10/2021,31.12,9.05806,38.76306,91
2/11/2021,38.34,9.05806,38.76306,108
2/12/2021,37.53,9.05806,38.76306,106
2/13/2021,33.49,9.05806,38.76306,96
2/14/2021,22.56,9.05806,38.76306,73
2/15/2021,21.13,9.05806,38.76306,70
2/26/2021,11.04,9.05806,38.76306,46
2/27/2021,19.7,9.05806,38.76306,67
2/28/2021,20.18,9.05806,38.76306,68
3/1/2021,15.42,9.05806,38.76306,58
3/2/2021,12.1,9.05806,38.76306,51
3/3/2021,17.33,9.05806,38.76306,62
3/4/2021,15.9,9.05806,38.76306,59
3/5/2021,16.85,9.05806,38.76306,61
3/6/2021,18.28,9.05806,38.76306,64
3/7/2021,21.61,9.05806,38.76306,71
3/8/2021,20.65,9.05806,38.76306,69
3/9/2021,20.18,9.05806,38.76306,68
3/10/2021,15.42,9.05806,38.76306,58
3/11/2021,13.05,9.05806,38.76306,53
3/12/2021,14,9.05806,38.76306,55
3/13/2021,17.8,9.05806,38.76306,63
3/14/2021,13.52,9.05806,38.76306,54
3/15/2021,12.57,9.05806,38.76306,52
3/16/2021,13.05,9.05806,38.76306,53
3/17/2021,12.1,9.05806,38.76306,51
3/18/2021,14,9.05806,38.76306,55
3/19/2021,15.42,9.05806,38.76306,58
3/20/2021,11.52,9.05806,38.76306,48
3/21/2021,10.32,9.05806,38.76306,43
3/22/2021,14.95,9.05806,38.76306,57
3/23/2021,14.47,9.05806,38.76306,56
3/24/2021,14.95,9.05806,38.76306,57
3/25/2021,18.75,9.05806,38.76306,65
3/26/2021,15.9,9.05806,38.76306,59
3/27/2021,19.23,9.05806,38.76306,66
3/28/2021,19.23,9.05806,38.76306,66
3/29/2021,20.18,9.05806,38.76306,68
3/30/2021,17.33,9.05806,38.76306,62
3/31/2021,24.46,9.05806,38.76306,77
4/1/2021,21.61,9.05806,38.76306,71
4/2/2021,22.08,9.05806,38.76306,72
4/3/2021,22.56,9.05806,38.76306,73
4/4/2021,26.36,9.05806,38.76306,81
4/5/2021,22.56,9.05806,38.76306,73
4/6/2021,19.7,9.05806,38.76306,67
4/7/2021,25.41,9.05806,38.76306,79
4/8/2021,23.03,9.05806,38.76306,74
4/9/2021,17.33,9.05806,38.76306,62
4/10/2021,23.03,9.05806,38.76306,74
4/11/2021,16.37,9.05806,38.76306,60
4/12/2021,19.7,9.05806,38.76306,67
4/13/2021,13.52,9.05806,38.76306,54
4/14/2021,17.8,9.05806,38.76306,63
4/15/2021,18.28,9.05806,38.76306,64
4/16/2021,22.56,9.05806,38.76306,73
4/17/2021,17.33,9.05806,38.76306,62
4/18/2021,29.21,9.05806,38.76306,87
4/19/2021,19.23,9.05806,38.76306,66
4/20/2021,15.9,9.05806,38.76306,59
4/21/2021,22.56,9.05806,38.76306,73
4/22/2021,23.51,9.05806,38.76306,75
4/23/2021,13.52,9.05806,38.76306,54
4/24/2021,15.9,9.05806,38.76306,59
4/25/2021,24.93,9.05806,38.76306,78
4/26/2021,17.8,9.05806,38.76306,63
4/27/2021,23.03,9.05806,38.76306,74
4/28/2021,24.93,9.05806,38.76306,78
4/29/2021,30.64,9.05806,38.76306,90
4/30/2021,23.51,9.05806,38.76306,75
5/1/2021,13.05,9.05806,38.76306,53
5/3/2021,12.1,9.05806,38.76306,51
5/4/2021,18.75,9.05806,38.76306,65
5/5/2021,15.9,9.05806,38.76306,59
5/6/2021,16.37,9.05806,38.76306,60
5/7/2021,10.08,9.05806,38.76306,42
5/8/2021,22.56,9.05806,38.76306,73
5/9/2021,18.28,9.05806,38.76306,64
5/10/2021,17.8,9.05806,38.76306,63
5/11/2021,21.13,9.05806,38.76306,70
5/12/2021,23.03,9.05806,38.76306,74
5/13/2021,22.56,9.05806,38.76306,73
5/14/2021,25.41,9.05806,38.76306,79
5/15/2021,28.26,9.05806,38.76306,85
5/16/2021,28.74,9.05806,38.76306,86
5/17/2021,27.79,9.05806,38.76306,84
5/18/2021,19.23,9.05806,38.76306,66
5/19/2021,23.51,9.05806,38.76306,75
5/20/2021,29.69,9.05806,38.76306,88
5/21/2021,23.98,9.05806,38.76306,76
5/22/2021,26.84,9.05806,38.76306,82
5/23/2021,23.98,9.05806,38.76306,76
5/24/2021,27.79,9.05806,38.76306,84
5/25/2021,23.98,9.05806,38.76306,76
5/26/2021,21.13,9.05806,38.76306,70
5/27/2021,23.51,9.05806,38.76306,75
5/28/2021,25.88,9.05806,38.76306,80
5/29/2021,11.52,9.05806,38.76306,48
5/30/2021,13.05,9.05806,38.76306,53
5/31/2021,14,9.05806,38.76306,55
6/1/2021,27.79,9.05806,38.76306,84
6/2/2021,30.64,9.05806,38.76306,90
6/3/2021,30.16,9.05806,38.76306,89
6/4/2021,21.13,9.05806,38.76306,70
6/5/2021,15.9,9.05806,38.76306,59
6/6/2021,15.42,9.05806,38.76306,58
6/7/2021,12.57,9.05806,38.76306,52
6/8/2021,19.23,9.05806,38.76306,66
6/9/2021,22.56,9.05806,38.76306,73
6/12/2021,35.5,9.05806,38.76306,101
6/13/2021,38.74,9.05806,38.76306,109
6/14/2021,38.74,9.05806,38.76306,109
6/15/2021,37.53,9.05806,38.76306,106
6/16/2021,37.93,9.05806,38.76306,107
6/17/2021,48.9,9.05806,38.76306,134
6/18/2021,52.15,9.05806,38.76306,142
6/19/2021,45.24,9.05806,38.76306,125
6/20/2021,33.49,9.05806,38.76306,96
6/21/2021,30.64,9.05806,38.76306,90
6/22/2021,39.96,9.05806,38.76306,112
6/23/2021,35.9,9.05806,38.76306,102
6/24/2021,30.64,9.05806,38.76306,90
6/25/2021,35.4,9.05806,38.76306,100
6/26/2021,40.37,9.05806,38.76306,113
6/27/2021,32.54,9.05806,38.76306,94
6/28/2021,27.31,9.05806,38.76306,83
6/29/2021,33.02,9.05806,38.76306,95
6/30/2021,22.56,9.05806,38.76306,73
7/1/2021,22.08,9.05806,38.76306,72
7/2/2021,31.12,9.05806,38.76306,91
7/3/2021,35.5,9.05806,38.76306,101
7/4/2021,32.07,9.05806,38.76306,93
7/5/2021,37.12,9.05806,38.76306,105
7/6/2021,40.77,9.05806,38.76306,114
7/7/2021,32.54,9.05806,38.76306,94
7/8/2021,33.97,9.05806,38.76306,97
7/9/2021,27.31,9.05806,38.76306,83
7/10/2021,30.64,9.05806,38.76306,90
7/11/2021,27.31,9.05806,38.76306,83
7/12/2021,18.75,9.05806,38.76306,65
7/13/2021,36.71,9.05806,38.76306,104
7/14/2021,39.96,9.05806,38.76306,112
7/15/2021,41.59,9.05806,38.76306,116
7/16/2021,41.18,9.05806,38.76306,115
7/17/2021,29.69,9.05806,38.76306,88
7/18/2021,31.59,9.05806,38.76306,92
7/19/2021,20.18,9.05806,38.76306,68
7/21/2021,37.53,9.05806,38.76306,106
7/22/2021,26.84,9.05806,38.76306,82
7/23/2021,17.8,9.05806,38.76306,63
7/24/2021,28.26,9.05806,38.76306,85
7/25/2021,21.13,9.05806,38.76306,70
7/26/2021,23.51,9.05806,38.76306,75
7/27/2021,27.31,9.05806,38.76306,83
7/28/2021,36.31,9.05806,38.76306,103
7/29/2021,29.69,9.05806,38.76306,88
7/30/2021,29.21,9.05806,38.76306,87
7/31/2021,32.07,9.05806,38.76306,93
8/1/2021,18.28,9.05806,38.76306,64
8/2/2021,37.93,9.05806,38.76306,107
8/3/2021,26.36,9.05806,38.76306,81
8/4/2021,30.16,9.05806,38.76306,89
8/5/2021,29.21,9.05806,38.76306,87
8/6/2021,40.37,9.05806,38.76306,113
8/7/2021,29.21,9.05806,38.76306,87
8/8/2021,32.07,9.05806,38.76306,93
8/9/2021,27.79,9.05806,38.76306,84
8/10/2021,29.21,9.05806,38.76306,87
8/11/2021,32.07,9.05806,38.76306,93
8/12/2021,32.54,9.05806,38.76306,94
8/13/2021,26.84,9.05806,38.76306,82
8/14/2021,28.26,9.05806,38.76306,85
8/15/2021,31.12,9.05806,38.76306,91
8/16/2021,26.84,9.05806,38.76306,82
8/17/2021,33.02,9.05806,38.76306,95
8/18/2021,43.21,9.05806,38.76306,120
8/19/2021,36.31,9.05806,38.76306,103
8/20/2021,32.07,9.05806,38.76306,93
8/21/2021,30.16,9.05806,38.76306,89
8/22/2021,35.4,9.05806,38.76306,100
8/23/2021,21.61,9.05806,38.76306,71
8/24/2021,23.51,9.05806,38.76306,75
8/25/2021,18.75,9.05806,38.76306,65
8/26/2021,24.93,9.05806,38.76306,78
8/27/2021,17.33,9.05806,38.76306,62
8/28/2021,26.84,9.05806,38.76306,82
8/29/2021,33.02,9.05806,38.76306,95
8/30/2021,35.5,9.05806,38.76306,101
8/31/2021,33.97,9.05806,38.76306,97
9/1/2021,33.49,9.05806,38.76306,96
9/2/2021,30.16,9.05806,38.76306,89
9/3/2021,28.26,9.05806,38.76306,85
9/4/2021,32.54,9.05806,38.76306,94
9/5/2021,31.12,9.05806,38.76306,91
9/6/2021,32.07,9.05806,38.76306,93
9/7/2021,32.54,9.05806,38.76306,94
9/8/2021,22.56,9.05806,38.76306,73
9/9/2021,23.98,9.05806,38.76306,76
9/10/2021,40.37,9.05806,38.76306,113
9/11/2021,38.74,9.05806,38.76306,109
9/12/2021,21.61,9.05806,38.76306,71
9/13/2021,24.93,9.05806,38.76306,78
9/14/2021,32.07,9.05806,38.76306,93
9/15/2021,35.4,9.05806,38.76306,100
9/16/2021,32.54,9.05806,38.76306,94
9/17/2021,28.26,9.05806,38.76306,85
9/18/2021,25.88,9.05806,38.76306,80
9/19/2021,23.98,9.05806,38.76306,76
9/20/2021,26.36,9.05806,38.76306,81
9/21/2021,25.88,9.05806,38.76306,80
9/22/2021,31.12,9.05806,38.76306,91
9/23/2021,23.98,9.05806,38.76306,76
9/24/2021,19.23,9.05806,38.76306,66
9/25/2021,23.03,9.05806,38.76306,74
9/26/2021,50.12,9.05806,38.76306,137
9/27/2021,30.16,9.05806,38.76306,89
9/28/2021,23.03,9.05806,38.76306,74
9/29/2021,31.59,9.05806,38.76306,92
9/30/2021,31.12,9.05806,38.76306,91
10/1/2021,30.16,9.05806,38.76306,89
10/2/2021,23.51,9.05806,38.76306,75
10/3/2021,26.36,9.05806,38.76306,81
10/4/2021,27.79,9.05806,38.76306,84
10/5/2021,19.7,9.05806,38.76306,67
10/6/2021,30.16,9.05806,38.76306,89
10/7/2021,18.75,9.05806,38.76306,65
10/13/2021,22.08,9.05806,38.76306,72
10/14/2021,16.37,9.05806,38.76306,60
10/15/2021,17.8,9.05806,38.76306,63
10/16/2021,16.37,9.05806,38.76306,60
10/17/2021,16.85,9.05806,38.76306,61
10/18/2021,13.52,9.05806,38.76306,54
10/19/2021,16.37,9.05806,38.76306,60
10/20/2021,14.47,9.05806,38.76306,56
10/21/2021,11.52,9.05806,38.76306,48
10/22/2021,18.75,9.05806,38.76306,65
10/23/2021,21.13,9.05806,38.76306,70
10/24/2021,19.23,9.05806,38.76306,66
10/25/2021,15.9,9.05806,38.76306,59
10/26/2021,13.05,9.05806,38.76306,53
10/27/2021,12.1,9.05806,38.76306,51
10/28/2021,11.52,9.05806,38.76306,48
10/29/2021,20.18,9.05806,38.76306,68
10/30/2021,14.47,9.05806,38.76306,56
10/31/2021,12,9.05806,38.76306,50
11/1/2021,11.76,9.05806,38.76306,49
11/2/2021,19.7,9.05806,38.76306,67
11/3/2021,19.23,9.05806,38.76306,66
11/4/2021,19.23,9.05806,38.76306,66
11/5/2021,19.23,9.05806,38.76306,66
11/6/2021,14.95,9.05806,38.76306,57
11/7/2021,18.28,9.05806,38.76306,64
11/8/2021,14.95,9.05806,38.76306,57
11/9/2021,17.33,9.05806,38.76306,62
11/10/2021,18.28,9.05806,38.76306,64
11/11/2021,18.28,9.05806,38.76306,64
11/12/2021,19.23,9.05806,38.76306,66
11/13/2021,16.85,9.05806,38.76306,61
11/14/2021,19.23,9.05806,38.76306,66
11/15/2021,16.85,9.05806,38.76306,61
11/16/2021,22.08,9.05806,38.76306,72
11/17/2021,13.52,9.05806,38.76306,54
11/18/2021,14.47,9.05806,38.76306,56
11/19/2021,16.85,9.05806,38.76306,61
11/20/2021,18.28,9.05806,38.76306,64
11/21/2021,16.37,9.05806,38.76306,60
11/22/2021,12.1,9.05806,38.76306,51
11/23/2021,13.52,9.05806,38.76306,54
11/24/2021,23.03,9.05806,38.76306,74
11/25/2021,19.23,9.05806,38.76306,66
11/26/2021,16.85,9.05806,38.76306,61
11/27/2021,11.52,9.05806,38.76306,48
11/28/2021,11.76,9.05806,38.76306,49
11/29/2021,12,9.05806,38.76306,50
11/30/2021,15.9,9.05806,38.76306,59
12/1/2021,17.33,9.05806,38.76306,62
12/2/2021,17.8,9.05806,38.76306,63
12/3/2021,14.95,9.05806,38.76306,57
12/4/2021,21.13,9.05806,38.76306,70
12/5/2021,17.33,9.05806,38.76306,62
12/6/2021,15.42,9.05806,38.76306,58
12/7/2021,14,9.05806,38.76306,55
12/8/2021,17.33,9.05806,38.76306,62
12/9/2021,15.42,9.05806,38.76306,58
12/10/2021,14,9.05806,38.76306,55
12/11/2021,20.65,9.05806,38.76306,69
12/12/2021,12.57,9.05806,38.76306,52
12/13/2021,13.05,9.05806,38.76306,53
12/14/2021,13.52,9.05806,38.76306,54
12/15/2021,17.33,9.05806,38.76306,62
12/16/2021,15.9,9.05806,38.76306,59
12/17/2021,15.42,9.05806,38.76306,58
12/18/2021,14,9.05806,38.76306,55
12/19/2021,12.1,9.05806,38.76306,51
12/20/2021,11.76,9.05806,38.76306,49
12/21/2021,11.04,9.05806,38.76306,46
12/22/2021,14.95,9.05806,38.76306,57
12/23/2021,16.85,9.05806,38.76306,61
12/24/2021,11.52,9.05806,38.76306,48
12/25/2021,20.65,9.05806,38.76306,69
12/26/2021,8.39,9.05806,38.76306,35
12/27/2021,8.39,9.05806,38.76306,35
12/28/2021,8.39,9.05806,38.76306,35
12/29/2021,8.87,9.05806,38.76306,37
12/30/2021,7.68,9.05806,38.76306,32
1/4/2022,15.42,9.05806,38.76306,58
1/5/2022,14,9.05806,38.76306,55
1/6/2022,20.18,9.05806,38.76306,68
1/7/2022,21.13,9.05806,38.76306,70
1/8/2022,10.32,9.05806,38.76306,43
1/9/2022,15.42,9.05806,38.76306,58
1/10/2022,13.05,9.05806,38.76306,53
1/11/2022,12,9.05806,38.76306,50
1/12/2022,11.76,9.05806,38.76306,49
1/13/2022,10.8,9.05806,38.76306,45
1/14/2022,17.33,9.05806,38.76306,62
1/15/2022,12.57,9.05806,38.76306,52
1/17/2022,23.98,9.05806,38.76306,76
1/18/2022,23.03,9.05806,38.76306,74
1/19/2022,14,9.05806,38.76306,55
1/20/2022,16.85,9.05806,38.76306,61
1/21/2022,14.95,9.05806,38.76306,57
1/22/2022,10.56,9.05806,38.76306,44
1/23/2022,11.28,9.05806,38.76306,47
1/24/2022,12,9.05806,38.76306,50
1/25/2022,20.18,9.05806,38.76306,68
1/26/2022,21.61,9.05806,38.76306,71
1/27/2022,22.56,9.05806,38.76306,73
1/28/2022,28.26,9.05806,38.76306,85
1/29/2022,20.65,9.05806,38.76306,69
1/30/2022,17.33,9.05806,38.76306,62
1/31/2022,17.8,9.05806,38.76306,63
2/1/2022,14.47,9.05806,38.76306,56
2/2/2022,17.33,9.05806,38.76306,62
2/3/2022,20.65,9.05806,38.76306,69
2/4/2022,16.85,9.05806,38.76306,61
2/5/2022,18.28,9.05806,38.76306,64
2/6/2022,14.95,9.05806,38.76306,57
2/7/2022,21.13,9.05806,38.76306,70
2/8/2022,18.28,9.05806,38.76306,64
2/9/2022,19.23,9.05806,38.76306,66
2/10/2022,22.56,9.05806,38.76306,73
2/11/2022,27.31,9.05806,38.76306,83
2/12/2022,26.36,9.05806,38.76306,81
2/13/2022,23.98,9.05806,38.76306,76
2/14/2022,16.37,9.05806,38.76306,60
2/15/2022,21.61,9.05806,38.76306,71
2/16/2022,27.31,9.05806,38.76306,83
2/17/2022,25.41,9.05806,38.76306,79
2/18/2022,25.88,9.05806,38.76306,80
2/19/2022,24.93,9.05806,38.76306,78
2/20/2022,25.41,9.05806,38.76306,79
2/21/2022,23.03,9.05806,38.76306,74
2/22/2022,19.23,9.05806,38.76306,66
2/23/2022,37.12,9.05806,38.76306,105
2/24/2022,24.93,9.05806,38.76306,78
2/25/2022,17.8,9.05806,38.76306,63
2/26/2022,15.42,9.05806,38.76306,58
2/27/2022,19.7,9.05806,38.76306,67
2/28/2022,17.33,9.05806,38.76306,62
3/1/2022,16.37,9.05806,38.76306,60
3/2/2022,16.85,9.05806,38.76306,61
3/3/2022,20.18,9.05806,38.76306,68
3/4/2022,15.9,9.05806,38.76306,59
3/5/2022,16.37,9.05806,38.76306,60
3/6/2022,12.57,9.05806,38.76306,52
3/7/2022,14.95,9.05806,38.76306,57
3/8/2022,14,9.05806,38.76306,55
3/9/2022,19.23,9.05806,38.76306,66
3/10/2022,13.05,9.05806,38.76306,53
3/11/2022,12.57,9.05806,38.76306,52
3/12/2022,17.33,9.05806,38.76306,62
3/13/2022,19.23,9.05806,38.76306,66
3/14/2022,20.18,9.05806,38.76306,68
3/15/2022,20.65,9.05806,38.76306,69
3/16/2022,17.8,9.05806,38.76306,63
3/17/2022,22.56,9.05806,38.76306,73
3/18/2022,23.51,9.05806,38.76306,75
3/19/2022,23.51,9.05806,38.76306,75
3/20/2022,28.26,9.05806,38.76306,85
3/21/2022,29.69,9.05806,38.76306,88
3/22/2022,17.33,9.05806,38.76306,62
3/24/2022,35.4,9.05806,38.76306,100
3/25/2022,34.44,9.05806,38.76306,98
3/26/2022,27.31,9.05806,38.76306,83
3/27/2022,25.88,9.05806,38.76306,80
3/28/2022,24.93,9.05806,38.76306,78
3/29/2022,29.69,9.05806,38.76306,88
3/30/2022,37.53,9.05806,38.76306,106
3/31/2022,37.12,9.05806,38.76306,105
4/1/2022,30.16,9.05806,38.76306,89
4/2/2022,20.18,9.05806,38.76306,68
4/3/2022,19.7,9.05806,38.76306,67
4/4/2022,22.56,9.05806,38.76306,73
4/5/2022,18.28,9.05806,38.76306,64
4/6/2022,19.23,9.05806,38.76306,66
4/7/2022,22.08,9.05806,38.76306,72
